student_id,level,attendance_rate,num_quizzes,quiz_avg,assignment_avg,mid_sem_score,forum_participation,study_time_hours,dashboard_time_hours,current_gpa,predicted_gpa,target_gpa,final_gpa,risk_category,recommended_action
S15460,300,78.56,13,75.93,74.22,69.8,7,10.93,17.68,3.17,2.39,2.94,2.33,Average,"Maintain steady progress, focus on weak areas"
S15461,100,94.14,12,74.61,87.36,72.88,3,10.18,7.93,3.47,2.68,2.97,2.73,Average,"Maintain steady progress, focus on weak areas"
S15462,400,86.91,8,78.13,62.5,69.73,6,24.61,20.15,2.66,2.63,2.52,2.42,Average,"Maintain steady progress, focus on weak areas"
S15463,200,70.5,13,76.72,77.79,63.5,9,17.41,15.36,2.77,2.82,2.95,2.6,Average,"Maintain steady progress, focus on weak areas"
S15464,200,70.28,18,58.77,78.54,83.38,2,18.51,8.58,2.61,2.54,2.64,2.6,Average,"Maintain steady progress, focus on weak areas"
S15465,400,80.48,10,72.12,67.12,89.14,9,9.16,9.4,2.86,2.46,2.89,2.29,Average,"Maintain steady progress, focus on weak areas"
S15466,300,88.47,7,70.61,72.24,66.71,5,8.78,9.4,3.73,2.0,1.68,2.07,Average,"Maintain steady progress, focus on weak areas"
S15467,400,93.78,6,100.0,70.64,53.03,11,17.39,7.38,2.42,2.43,2.35,2.48,Average,"Maintain steady progress, focus on weak areas"
S15468,300,69.29,10,44.27,87.21,83.85,7,20.13,15.61,3.95,2.54,2.35,2.44,Average,"Maintain steady progress, focus on weak areas"
S15469,300,91.53,7,81.92,72.56,56.47,5,26.75,11.68,2.94,2.58,2.76,2.33,Average,"Maintain steady progress, focus on weak areas"
S15470,400,83.82,12,93.12,75.49,90.65,6,18.97,17.94,3.46,2.85,2.89,2.93,Average,"Maintain steady progress, focus on weak areas"
S15471,100,85.03,8,56.39,88.33,87.98,3,21.85,10.79,3.85,2.59,2.68,2.48,Average,"Maintain steady progress, focus on weak areas"
S15472,400,90.89,13,100.0,81.4,70.78,2,13.18,18.38,3.09,2.76,2.85,2.38,Average,"Maintain steady progress, focus on weak areas"
S15473,300,100.0,12,72.88,77.05,57.17,8,24.42,25.65,3.12,2.43,2.94,2.51,Average,"Maintain steady progress, focus on weak areas"
S15474,100,88.04,10,67.2,63.69,71.74,7,5.33,3.27,2.57,2.53,2.58,2.41,Average,"Maintain steady progress, focus on weak areas"
S15475,300,71.43,10,71.77,74.38,67.46,5,10.19,8.54,3.32,2.19,2.34,2.33,Average,"Maintain steady progress, focus on weak areas"
S15476,100,83.13,9,73.19,81.33,64.14,9,14.32,12.76,3.81,2.39,2.34,2.42,Average,"Maintain steady progress, focus on weak areas"
S15477,300,93.52,8,74.03,95.77,93.01,8,12.6,0.82,2.92,2.57,2.98,2.71,Average,"Maintain steady progress, focus on weak areas"
S15478,300,93.85,11,52.68,47.35,76.86,2,15.98,7.04,2.95,2.07,2.03,2.01,Average,"Maintain steady progress, focus on weak areas"
S15479,400,91.66,14,77.17,70.33,80.85,6,9.01,12.14,2.24,2.55,2.51,2.46,Average,"Maintain steady progress, focus on weak areas"
S15480,100,79.9,11,44.46,68.44,50.83,4,24.41,5.18,3.04,1.45,1.38,1.53,At Risk,Meet academic advisor and review study plan
S15481,300,71.32,6,63.98,65.75,91.09,4,17.83,10.07,2.64,2.64,2.53,2.61,Average,"Maintain steady progress, focus on weak areas"
S15482,100,90.9,14,65.1,54.34,56.27,6,26.86,13.05,2.3,1.96,1.77,2.03,Average,"Maintain steady progress, focus on weak areas"
S15483,300,72.86,12,71.12,86.05,67.09,6,29.08,8.78,3.17,2.4,2.28,2.36,Average,"Maintain steady progress, focus on weak areas"
S15484,300,91.93,7,69.12,83.5,70.58,2,18.05,11.71,3.69,2.38,2.39,2.25,Average,"Maintain steady progress, focus on weak areas"
S15485,300,91.93,5,74.3,82.64,80.5,6,9.88,9.12,1.8,2.59,2.85,2.54,Average,"Maintain steady progress, focus on weak areas"
S15486,400,80.32,14,50.18,72.28,87.65,5,14.53,15.9,3.28,2.61,2.49,2.44,Average,"Maintain steady progress, focus on weak areas"
S15487,400,83.88,15,70.63,68.68,76.2,6,30.56,12.68,3.39,2.27,2.43,2.52,Average,"Maintain steady progress, focus on weak areas"
S15488,100,86.99,13,56.76,63.43,79.86,2,13.56,12.26,3.78,2.26,2.57,2.42,Average,"Maintain steady progress, focus on weak areas"
S15489,200,78.85,13,74.82,79.98,35.87,7,29.2,15.79,3.09,2.14,2.74,2.14,Average,"Maintain steady progress, focus on weak areas"
S15490,300,71.18,3,96.47,64.65,86.0,7,18.68,0.0,3.56,2.16,2.24,2.12,Average,"Maintain steady progress, focus on weak areas"
S15491,200,84.61,7,71.75,83.23,73.7,6,16.92,12.04,3.71,2.54,2.49,2.67,Average,"Maintain steady progress, focus on weak areas"
S15492,100,85.65,15,93.65,62.2,67.99,5,16.43,9.78,2.61,2.61,3.04,2.61,Average,"Maintain steady progress, focus on weak areas"
S15493,300,98.61,9,74.0,93.41,74.41,8,17.23,15.09,2.36,2.34,2.28,2.49,Average,"Maintain steady progress, focus on weak areas"
S15494,200,77.18,15,60.34,73.8,72.49,5,25.28,19.01,2.71,2.41,2.65,2.12,Average,"Maintain steady progress, focus on weak areas"
S15495,200,95.68,11,73.55,69.76,78.22,5,6.5,16.66,1.67,2.16,2.74,2.38,Average,"Maintain steady progress, focus on weak areas"
S15496,400,73.53,13,39.35,68.75,54.7,6,19.05,0.23,3.57,1.69,1.66,2.02,Average,"Maintain steady progress, focus on weak areas"
S15497,200,71.55,11,73.83,89.37,67.37,3,23.39,7.97,2.65,2.67,2.52,2.57,Average,"Maintain steady progress, focus on weak areas"
S15498,100,81.99,7,89.13,79.97,54.96,8,19.05,13.12,2.53,2.45,2.23,2.2,Average,"Maintain steady progress, focus on weak areas"
S15499,100,75.59,7,55.09,99.53,80.0,3,9.83,0.0,3.05,2.56,2.73,2.68,Average,"Maintain steady progress, focus on weak areas"
S15500,400,71.41,9,86.35,88.06,78.11,2,8.16,11.05,3.24,2.77,3.34,2.74,Average,"Maintain steady progress, focus on weak areas"
S15501,400,100.0,8,56.5,64.72,63.2,6,7.86,6.0,2.46,2.36,2.53,2.33,Average,"Maintain steady progress, focus on weak areas"
S15502,300,80.48,4,67.99,73.98,45.78,7,6.67,14.86,2.54,2.61,2.83,2.21,Average,"Maintain steady progress, focus on weak areas"
S15503,200,100.0,8,54.17,76.89,40.51,6,0.0,8.09,1.88,2.03,2.49,2.05,Average,"Maintain steady progress, focus on weak areas"
S15504,400,75.05,16,70.24,77.33,77.2,3,29.65,1.2,2.7,2.68,2.71,2.52,Average,"Maintain steady progress, focus on weak areas"
S15505,300,67.91,10,100.0,91.13,79.59,8,29.28,13.14,2.8,3.62,3.71,3.4,Excellent,Keep up the consistency and mentor peers
S15506,400,97.91,20,61.3,71.11,63.69,5,21.98,6.43,3.35,2.08,2.28,2.06,Average,"Maintain steady progress, focus on weak areas"
S15507,400,77.73,10,67.68,64.83,59.31,7,9.34,5.91,2.04,2.27,2.4,2.09,Average,"Maintain steady progress, focus on weak areas"
S15508,200,86.39,8,70.36,82.7,41.72,9,21.74,7.58,2.78,2.39,2.26,2.61,Average,"Maintain steady progress, focus on weak areas"
S15509,200,71.44,13,67.99,81.13,32.43,8,16.32,17.05,2.84,1.94,2.08,1.97,At Risk,Meet academic advisor and review study plan
S15510,100,84.62,5,87.17,67.94,90.02,6,3.7,15.4,3.08,2.67,2.69,2.8,Average,"Maintain steady progress, focus on weak areas"
S15511,200,71.28,5,60.7,53.39,64.58,5,11.4,10.91,4.0,1.72,1.83,1.86,At Risk,Meet academic advisor and review study plan
S15512,400,84.26,12,74.95,99.12,77.01,5,3.75,9.21,3.34,2.48,2.55,2.34,Average,"Maintain steady progress, focus on weak areas"
S15513,400,80.26,6,64.22,91.96,77.75,6,32.54,9.02,3.94,2.75,3.26,2.68,Average,"Maintain steady progress, focus on weak areas"
S15514,300,87.3,11,94.15,64.93,56.5,7,16.67,0.0,3.99,1.88,2.31,2.09,Average,"Maintain steady progress, focus on weak areas"
S15515,200,91.26,9,73.9,73.31,64.48,1,3.25,11.25,3.34,2.77,2.75,2.8,Average,"Maintain steady progress, focus on weak areas"
S15516,100,87.41,8,72.2,74.66,90.99,3,13.42,10.27,2.36,3.37,3.5,3.15,Average,"Maintain steady progress, focus on weak areas"
S15517,100,89.51,12,80.87,82.32,61.65,4,0.65,15.59,2.67,2.64,2.72,2.68,Average,"Maintain steady progress, focus on weak areas"
S15518,200,83.91,12,91.85,71.61,70.75,4,17.45,7.08,2.35,2.42,2.48,2.6,Average,"Maintain steady progress, focus on weak areas"
S15519,200,80.65,8,85.37,70.07,75.9,3,1.79,13.42,3.1,2.25,2.17,2.11,Average,"Maintain steady progress, focus on weak areas"
S15520,300,89.7,11,83.22,73.59,85.75,6,19.39,15.58,2.87,2.35,2.47,2.61,Average,"Maintain steady progress, focus on weak areas"
S15521,100,83.89,7,88.93,63.85,82.16,5,13.19,4.32,1.89,3.26,3.49,3.1,Average,"Maintain steady progress, focus on weak areas"
S15522,400,84.27,15,70.11,86.43,52.79,2,11.49,10.75,3.24,2.43,3.09,2.34,Average,"Maintain steady progress, focus on weak areas"
S15523,200,88.98,13,100.0,82.41,80.15,2,12.07,12.36,3.46,2.71,2.65,2.71,Average,"Maintain steady progress, focus on weak areas"
S15524,400,74.67,11,82.74,63.14,58.01,4,1.68,15.23,2.59,1.91,1.53,1.99,At Risk,Meet academic advisor and review study plan
S15525,300,99.3,6,78.61,79.05,60.59,7,22.02,1.0,2.96,2.35,2.23,2.25,Average,"Maintain steady progress, focus on weak areas"
S15526,100,82.51,12,68.54,67.33,54.33,5,15.52,25.27,3.58,2.23,2.17,2.26,Average,"Maintain steady progress, focus on weak areas"
S15527,400,86.24,10,47.69,76.67,72.09,5,7.23,19.23,2.99,1.92,1.8,1.93,At Risk,Meet academic advisor and review study plan
S15528,300,84.55,11,71.17,51.02,66.47,5,16.61,9.54,3.13,1.95,1.95,1.98,At Risk,Meet academic advisor and review study plan
S15529,300,91.53,11,57.14,72.13,100.0,11,14.44,15.71,3.33,2.79,2.74,2.62,Average,"Maintain steady progress, focus on weak areas"
S15530,300,88.39,10,63.37,90.68,92.25,6,0.11,24.46,2.94,2.44,2.39,2.67,Average,"Maintain steady progress, focus on weak areas"
S15531,100,84.5,5,72.0,62.21,60.87,2,8.45,16.8,3.02,2.43,2.34,2.52,Average,"Maintain steady progress, focus on weak areas"
S15532,300,99.49,12,90.36,70.73,52.72,12,14.33,6.02,4.0,2.65,2.71,2.61,Average,"Maintain steady progress, focus on weak areas"
S15533,400,52.97,8,68.25,90.1,64.92,9,26.69,0.0,2.91,1.86,1.85,1.85,At Risk,Meet academic advisor and review study plan
S15534,100,97.43,11,55.41,95.5,76.35,2,13.64,7.39,3.05,2.33,2.52,2.35,Average,"Maintain steady progress, focus on weak areas"
S15535,200,94.2,13,48.48,84.19,68.14,5,19.06,14.73,2.42,2.53,2.78,2.41,Average,"Maintain steady progress, focus on weak areas"
S15536,400,66.64,13,53.92,93.67,79.38,7,19.64,8.62,3.52,2.59,3.06,2.56,Average,"Maintain steady progress, focus on weak areas"
S15537,200,94.29,7,100.0,89.06,42.66,2,3.06,5.64,3.12,3.05,3.26,2.88,Average,"Maintain steady progress, focus on weak areas"
S15538,300,95.58,11,61.55,54.5,90.08,5,26.63,0.0,2.71,2.3,2.69,2.19,Average,"Maintain steady progress, focus on weak areas"
S15539,300,90.62,15,43.28,81.75,100.0,7,14.37,7.13,3.11,2.52,2.76,2.66,Average,"Maintain steady progress, focus on weak areas"
S15540,300,69.41,10,74.5,77.87,43.43,7,11.86,8.6,2.91,2.47,2.59,2.4,Average,"Maintain steady progress, focus on weak areas"
S15541,200,91.83,6,60.99,62.59,79.32,5,26.6,4.28,2.31,2.24,2.1,2.3,Average,"Maintain steady progress, focus on weak areas"
S15542,200,95.07,7,69.75,54.56,72.12,4,3.26,8.76,2.74,2.22,2.7,2.17,Average,"Maintain steady progress, focus on weak areas"
S15543,100,79.28,6,83.26,84.93,77.42,3,13.75,8.13,2.78,2.8,2.9,2.79,Average,"Maintain steady progress, focus on weak areas"
S15544,300,89.41,10,88.52,73.59,37.0,6,29.77,10.62,2.18,1.88,1.81,2.17,Average,"Maintain steady progress, focus on weak areas"
S15545,300,81.47,9,68.58,76.63,39.98,5,24.74,17.2,2.69,1.85,2.25,2.02,Average,"Maintain steady progress, focus on weak areas"
S15546,300,93.85,9,75.13,82.53,69.7,4,19.88,4.09,3.22,2.44,2.57,2.67,Average,"Maintain steady progress, focus on weak areas"
S15547,300,81.86,12,89.79,95.57,60.15,4,22.36,13.84,2.79,2.42,2.11,2.36,Average,"Maintain steady progress, focus on weak areas"
S15548,100,79.2,7,58.38,67.31,61.03,12,16.89,12.79,3.34,2.04,2.07,2.12,Average,"Maintain steady progress, focus on weak areas"
S15549,100,84.61,7,51.08,70.73,75.23,6,0.0,9.03,2.67,2.23,2.48,2.18,Average,"Maintain steady progress, focus on weak areas"
S15550,400,71.58,13,77.41,71.16,88.3,5,17.13,8.36,2.87,2.88,2.85,2.62,Average,"Maintain steady progress, focus on weak areas"
S15551,200,83.61,8,54.61,67.06,52.98,7,12.46,7.48,3.09,2.22,2.09,2.27,Average,"Maintain steady progress, focus on weak areas"
S15552,200,88.62,5,63.5,97.24,70.6,4,9.85,7.26,3.46,2.35,2.39,2.44,Average,"Maintain steady progress, focus on weak areas"
S15553,100,93.7,10,70.09,86.75,58.06,5,14.67,3.79,3.11,2.66,2.88,2.54,Average,"Maintain steady progress, focus on weak areas"
S15554,100,87.49,10,73.09,82.84,72.39,9,0.0,19.43,2.39,2.48,2.26,2.32,Average,"Maintain steady progress, focus on weak areas"
S15555,200,70.67,8,65.69,81.95,65.95,5,17.71,4.03,3.03,2.66,2.84,2.65,Average,"Maintain steady progress, focus on weak areas"
S15556,400,98.52,9,84.93,73.76,78.92,8,18.97,11.21,2.64,2.54,2.83,2.72,Average,"Maintain steady progress, focus on weak areas"
S15557,400,99.36,10,68.85,47.33,47.83,8,23.98,11.12,3.05,1.63,1.48,1.8,At Risk,Meet academic advisor and review study plan
S15558,400,86.13,13,45.5,100.0,79.9,4,20.53,15.69,3.27,2.26,2.23,2.44,Average,"Maintain steady progress, focus on weak areas"
S15559,400,77.48,14,73.44,71.45,57.58,3,1.12,8.0,3.29,2.02,2.12,2.24,Average,"Maintain steady progress, focus on weak areas"
S15560,400,79.68,6,72.26,85.4,54.87,4,25.46,4.72,2.64,2.05,2.18,2.33,Average,"Maintain steady progress, focus on weak areas"
S15561,300,82.96,13,65.63,87.35,63.07,1,31.6,4.82,3.16,2.49,2.77,2.48,Average,"Maintain steady progress, focus on weak areas"
S15562,100,87.79,7,66.39,73.57,89.53,3,0.0,0.0,3.06,2.76,2.88,2.64,Average,"Maintain steady progress, focus on weak areas"
S15563,400,81.96,13,62.57,100.0,72.45,5,15.83,5.5,2.67,2.78,2.88,2.55,Average,"Maintain steady progress, focus on weak areas"
S15564,100,76.42,9,57.18,88.46,72.33,3,17.15,11.96,3.02,2.05,1.95,2.27,Average,"Maintain steady progress, focus on weak areas"
S15565,200,95.23,7,92.58,66.81,84.24,4,23.42,7.15,2.74,2.62,2.85,2.64,Average,"Maintain steady progress, focus on weak areas"
S15566,100,87.57,8,79.38,86.24,27.03,2,6.35,12.93,3.74,1.94,2.11,2.14,Average,"Maintain steady progress, focus on weak areas"
S15567,300,74.48,7,80.18,89.51,50.6,6,20.43,6.22,3.05,2.51,2.31,2.55,Average,"Maintain steady progress, focus on weak areas"
S15568,200,87.91,5,66.71,75.06,67.54,2,18.21,3.93,3.34,2.44,2.52,2.33,Average,"Maintain steady progress, focus on weak areas"
S15569,100,86.62,12,56.63,83.23,81.22,2,4.15,14.24,3.77,2.5,2.46,2.53,Average,"Maintain steady progress, focus on weak areas"
S15570,200,77.82,12,24.54,73.2,75.57,5,18.08,18.89,3.14,2.2,2.22,2.01,Average,"Maintain steady progress, focus on weak areas"
S15571,400,96.95,13,87.15,69.82,74.56,3,27.59,4.53,2.6,2.09,2.27,2.29,Average,"Maintain steady progress, focus on weak areas"
S15572,300,86.35,6,100.0,77.07,72.02,3,19.84,7.65,2.9,2.53,2.26,2.6,Average,"Maintain steady progress, focus on weak areas"
S15573,400,82.83,13,49.7,77.1,97.75,4,4.47,1.78,3.23,2.62,2.78,2.77,Average,"Maintain steady progress, focus on weak areas"
S15574,100,84.17,3,40.49,72.47,87.98,6,14.81,17.35,3.19,2.4,2.54,2.56,Average,"Maintain steady progress, focus on weak areas"
S15575,100,89.44,13,79.82,50.3,71.32,10,0.0,13.92,2.04,2.2,2.38,2.24,Average,"Maintain steady progress, focus on weak areas"
S15576,300,84.28,9,96.88,94.18,75.08,7,11.66,21.21,3.33,3.26,3.4,3.19,Average,"Maintain steady progress, focus on weak areas"
S15577,200,84.19,7,58.71,90.94,73.87,9,16.01,12.0,3.64,2.65,2.83,2.45,Average,"Maintain steady progress, focus on weak areas"
S15578,300,95.66,8,99.35,65.39,16.55,6,13.26,6.32,2.76,1.9,1.88,1.99,At Risk,Meet academic advisor and review study plan
S15579,400,70.82,6,77.39,71.82,55.46,5,0.07,11.49,3.49,1.8,2.0,1.89,At Risk,Meet academic advisor and review study plan
S15580,400,72.48,12,32.59,63.51,67.75,3,15.83,2.55,2.82,1.64,1.71,1.86,At Risk,Meet academic advisor and review study plan
S15581,400,92.77,8,87.3,56.48,84.48,8,30.34,15.48,2.67,3.1,3.28,2.98,Average,"Maintain steady progress, focus on weak areas"
S15582,200,100.0,11,66.29,63.04,74.68,5,13.86,15.5,2.22,2.22,2.26,2.36,Average,"Maintain steady progress, focus on weak areas"
S15583,100,93.76,6,68.05,76.66,78.85,6,0.0,19.8,2.84,2.28,2.39,2.15,Average,"Maintain steady progress, focus on weak areas"
S15584,300,100.0,11,65.94,79.95,56.35,6,12.46,15.71,3.03,2.41,2.67,2.34,Average,"Maintain steady progress, focus on weak areas"
S15585,100,80.66,12,71.23,63.89,63.53,5,15.57,16.79,3.44,1.79,2.27,1.86,At Risk,Meet academic advisor and review study plan
S15586,200,78.63,11,57.18,71.93,43.05,2,25.57,4.72,2.99,2.24,2.19,2.32,Average,"Maintain steady progress, focus on weak areas"
S15587,100,89.57,10,52.48,78.66,79.89,6,20.44,11.79,2.62,2.65,2.74,2.52,Average,"Maintain steady progress, focus on weak areas"
S15588,200,94.54,12,79.06,67.62,61.74,9,4.72,1.74,3.98,2.36,1.99,2.39,Average,"Maintain steady progress, focus on weak areas"
S15589,100,71.88,5,51.68,81.26,55.69,2,0.0,3.1,3.02,2.16,2.54,2.04,Average,"Maintain steady progress, focus on weak areas"
S15590,100,82.87,10,53.94,63.84,74.66,7,19.3,14.0,2.73,1.94,1.95,1.99,At Risk,Meet academic advisor and review study plan
S15591,300,84.73,13,40.28,99.62,87.46,6,12.88,0.0,2.86,3.08,3.49,3.17,Average,"Maintain steady progress, focus on weak areas"
S15592,300,78.21,8,84.06,67.94,80.08,9,12.73,15.91,1.65,2.53,2.29,2.61,Average,"Maintain steady progress, focus on weak areas"
S15593,300,79.38,12,100.0,71.4,71.4,4,16.36,2.81,2.47,3.18,3.75,3.01,Average,"Maintain steady progress, focus on weak areas"
S15594,300,93.43,8,49.93,62.46,54.15,6,16.66,10.53,3.46,1.86,1.58,1.99,At Risk,Meet academic advisor and review study plan
S15595,100,89.7,5,59.04,50.65,69.67,7,13.3,9.66,2.6,2.16,2.16,2.11,Average,"Maintain steady progress, focus on weak areas"
S15596,200,92.98,11,69.81,79.95,74.81,7,7.54,12.61,2.99,2.59,2.56,2.69,Average,"Maintain steady progress, focus on weak areas"
S15597,100,88.37,8,82.33,60.41,62.48,5,18.1,9.66,3.77,1.84,1.98,2.14,Average,"Maintain steady progress, focus on weak areas"
S15598,400,76.27,13,68.91,77.83,80.6,2,25.53,11.21,2.83,2.37,2.38,2.3,Average,"Maintain steady progress, focus on weak areas"
S15599,300,89.23,9,94.68,68.28,55.2,6,12.36,1.24,3.2,2.15,2.28,2.35,Average,"Maintain steady progress, focus on weak areas"
S15600,100,75.48,6,58.77,89.74,51.26,4,0.0,11.85,3.11,2.06,2.02,2.14,Average,"Maintain steady progress, focus on weak areas"
S15601,200,81.88,10,70.06,74.65,57.66,6,3.11,11.64,2.05,1.74,1.81,1.68,At Risk,Meet academic advisor and review study plan
S15602,400,74.64,12,70.56,56.61,60.16,8,29.68,11.4,3.4,1.65,1.94,1.86,At Risk,Meet academic advisor and review study plan
S15603,300,78.89,9,43.69,76.62,76.0,4,26.76,13.8,2.48,2.17,2.79,2.15,Average,"Maintain steady progress, focus on weak areas"
S15604,400,85.9,10,68.11,100.0,90.02,6,15.07,10.01,2.95,2.63,2.79,2.78,Average,"Maintain steady progress, focus on weak areas"
S15605,200,80.43,16,74.66,72.69,83.86,2,18.32,8.24,3.76,2.38,2.41,2.27,Average,"Maintain steady progress, focus on weak areas"
S15606,100,76.17,7,47.38,69.01,59.74,6,13.04,14.33,2.42,2.36,2.56,2.14,Average,"Maintain steady progress, focus on weak areas"
S15607,400,96.38,13,58.83,82.5,58.23,5,20.08,9.48,2.33,2.08,1.95,2.21,Average,"Maintain steady progress, focus on weak areas"
S15608,300,83.8,11,97.28,67.8,59.36,8,12.75,11.04,2.8,2.03,2.11,2.08,Average,"Maintain steady progress, focus on weak areas"
S15609,300,79.72,11,58.76,75.85,62.22,1,14.0,15.89,2.4,2.25,2.4,2.17,Average,"Maintain steady progress, focus on weak areas"
S15610,300,74.18,16,71.88,77.35,83.48,6,3.9,17.31,2.48,2.58,2.7,2.48,Average,"Maintain steady progress, focus on weak areas"
S15611,300,66.28,12,65.44,62.92,88.97,10,14.72,10.58,2.42,2.27,2.46,2.16,Average,"Maintain steady progress, focus on weak areas"
S15612,300,82.78,8,60.7,85.07,88.76,5,10.24,6.35,3.45,2.52,2.66,2.42,Average,"Maintain steady progress, focus on weak areas"
S15613,200,71.22,9,52.03,88.41,79.1,5,27.48,22.5,3.71,2.55,3.02,2.53,Average,"Maintain steady progress, focus on weak areas"
S15614,200,92.12,14,75.45,65.83,76.01,6,0.0,7.71,2.75,2.6,3.1,2.55,Average,"Maintain steady progress, focus on weak areas"
S15615,400,85.29,9,56.01,84.11,85.26,7,15.49,4.98,3.06,2.61,2.96,2.76,Average,"Maintain steady progress, focus on weak areas"
S15616,200,100.0,8,63.83,85.31,69.95,3,15.11,7.25,3.06,2.6,2.86,2.72,Average,"Maintain steady progress, focus on weak areas"
S15617,300,87.23,5,88.46,74.87,68.8,6,7.1,13.63,2.54,2.29,2.34,2.2,Average,"Maintain steady progress, focus on weak areas"
S15618,300,77.73,14,56.71,92.97,72.66,2,18.05,16.73,3.61,2.33,2.12,2.33,Average,"Maintain steady progress, focus on weak areas"
S15619,400,66.2,17,87.19,94.72,60.28,4,11.97,2.53,2.77,1.92,1.61,1.88,At Risk,Meet academic advisor and review study plan
S15620,200,93.07,15,63.15,68.22,79.73,3,30.09,9.47,3.53,2.68,2.85,2.43,Average,"Maintain steady progress, focus on weak areas"
S15621,200,72.01,12,66.87,80.64,56.23,3,17.87,12.79,3.62,2.37,2.49,2.1,Average,"Maintain steady progress, focus on weak areas"
S15622,400,80.92,16,76.93,81.38,66.44,2,9.79,3.35,3.08,2.2,2.52,2.3,Average,"Maintain steady progress, focus on weak areas"
S15623,400,100.0,8,48.84,85.76,94.74,8,11.22,13.72,2.99,2.81,3.13,2.78,Average,"Maintain steady progress, focus on weak areas"
S15624,300,91.11,13,80.83,81.46,89.32,5,19.12,14.94,2.53,2.15,2.28,2.39,Average,"Maintain steady progress, focus on weak areas"
S15625,200,88.9,11,55.05,86.44,75.06,7,15.21,17.77,3.19,2.03,1.81,2.28,Average,"Maintain steady progress, focus on weak areas"
